fips	lat	lon	Am_Ind	Asian	Black_Hisp	White_Hisp	Black_non_Hisp	White_non_Hisp	Tot Active M.D.s Non-Fed & Fed	3-Yr Homicides&Legal Interventn	Births	Poor mental health days Value	Adult smoking Value	Adult obesity Value	Food environment index Value	Physical inactivity Value	Excessive drinking Value	Uninsured Value	Some college Value	Unemployment Value	Income inequality Value	Severe housing problems Value	Population living in a rural area Value	Food insecurity Value	Health care costs Value	Median household income Value	density	Female life expectancy, 2010 (years)
50013	44.801788	-73.300758	0.00863535261023	0.00340180557373	0.000130838675913	0.00379432160147	0.0020934188146	0.971608007327	0.00196258013869	0.0	0.0102054167212	3.4	0.155	0.261	8.7	0.187	0.216	0.096	0.608	0.047	4.088	0.149	1.0	0.108	6722.0	60081.0	85.2	81.1
50011	44.858964	-72.909402	0.0135839851964	0.00332239885609	0.000147194886029	0.00645554714442	0.00323828749264	0.95825973589	0.00136680965598	0.0	0.0120910084952	3.5	0.171	0.282	8.4	0.249	0.213	0.084	0.592	0.041	4.217	0.155	0.717	0.118	7719.0	59184.0	75.3	81.1
55047	43.76141	-88.987228	0.00213430504945	0.00411244143675	5.20562207184e-05	0.0189484643415	0.00229047371161	0.969807391983	0.00124934929724	5.20562207184e-05	0.0120249869859	3.5	0.161	0.311	8.3	0.226	0.235	0.112	0.541	0.065	3.851	0.122	0.743	0.12	6941.0	51175.0	54.5	81.5
19121	41.330622	-94.015184	0.00274119141539	0.00187203316173	6.68583272047e-05	0.00742127431972	0.00120344988968	0.982081968309	0.000200574981614	6.68583272047e-05	0.0119007822424	2.8	0.166	0.339	8.2	0.262	0.2	0.088	0.656	0.047	4.05	0.086	0.678	0.116	7593.0	62230.0	27.9	81.2
55045	42.677728	-89.605639	0.00167388167388	0.0031746031746	0.0001443001443	0.0105916305916	0.00326118326118	0.975728715729	0.00161616161616	0.0	0.0113997113997	3.2	0.145	0.309	8.4	0.237	0.253	0.095	0.642	0.046	3.869	0.11	0.602	0.106	7459.0	53328.0	63.1	81.5
19123	41.330797	-92.636366	0.00202711833866	0.0110365331772	0.000135141222578	0.0112617685481	0.0096400738772	0.958331456372	0.000900941483851	0.0	0.0118023334384	3.1	0.187	0.307	7.3	0.259	0.195	0.092	0.657	0.046	4.507	0.118	0.439	0.136	8013.0	48584.0	39.2	81.0
55043	42.870062	-90.695368	0.00183294056036	0.00632465204343	0.00016113763168	0.00574052812859	0.00912441839386	0.972908735674	0.000745261546518	2.014220396e-05	0.0128104417185	3.4	0.167	0.297	7.9	0.233	0.259	0.116	0.638	0.048	3.912	0.123	0.645	0.125	7075.0	46972.0	44.7	80.4
19125	41.331455	-93.093849	0.00198376365745	0.00979674052371	0.000335713849722	0.00964414331929	0.00460843557346	0.968381859244	0.000946102667399	3.05194408838e-05	0.0131843984618	2.8	0.163	0.309	8.3	0.228	0.204	0.074	0.746	0.04	3.779	0.096	0.487	0.115	8521.0	57046.0	60.1	81.1
50019	44.828442	-72.25163	0.00522431682011	0.00405523893029	0.000365336840567	0.00774514102002	0.00372643577378	0.968617565395	0.00175361683472	3.65336840567e-05	0.0113254420576	3.7	0.182	0.299	7.5	0.248	0.184	0.111	0.51	0.064	4.453	0.178	0.853	0.14	7286.0	42089.0	39.3	81.0
19127	42.041691	-92.981452	0.00501227754854	0.00931574817102	0.0019998481128	0.115864617877	0.00977140976635	0.847986228894	0.0011391539883	2.53145330734e-05	0.01655570463	3.0	0.171	0.332	8.1	0.268	0.19	0.122	0.567	0.056	3.477	0.13	0.339	0.108	7220.0	50244.0	71.0	81.2
35001	35.054002	-106.669064	0.0477259521865	0.021806606991	0.00717960809411	0.413476712167	0.025636404975	0.464158379157	0.00434346921762	9.26292388403e-05	0.0157233922511	3.7	0.169	0.204	7.0	0.169	0.157	0.2	0.662	0.061	5.05	0.178	0.042	0.158	7369.0	47192.0	570.8	81.2
31035	40.523669	-98.05105	0.00383593980525	0.00309825907347	0.00147536146356	0.039392151077	0.00118028917085	0.950870463263	0.000295072292712	0.0	0.0119504278548	2.7	0.153	0.324	7.2	0.284	0.197	0.145	0.653	0.033	3.461	0.093	1.0	0.109	7734.0	55758.0	11.4	81.7
31037	41.574675	-97.089455	0.0040960182892	0.00304819965708	0.000666793674986	0.294818060583	0.000571537435702	0.686797485235	0.000285768717851	0.0	0.0160030481997	2.7	0.149	0.311	8.8	0.266	0.194	0.201	0.382	0.029	3.704	0.153	0.405	0.073	9461.0	50758.0	25.5	82.0
35005	33.361604	-104.469837	0.0133528027906	0.00809604932263	0.00592195992537	0.447213433926	0.0190313944999	0.495238095238	0.00178470025148	0.000113571834185	0.0160298531678	3.8	0.183	0.299	6.4	0.258	0.15	0.229	0.542	0.06	4.62	0.161	0.242	0.153	8716.0	38403.0	10.8	78.9
31031	42.566985	-101.072622	0.0406852248394	0.00494152528414	0.000164717509471	0.00790644045462	0.000823587547356	0.926371273266	0.000988305056828	0.0	0.0110360731346	2.7	0.158	0.26	6.9	0.31	0.176	0.173	0.696	0.025	3.752	0.108	0.525	0.13	9444.0	43564.0	1.0	82.1
35007	36.612962	-104.640126	0.0195936664016	0.00383197165787	0.000723013520353	0.460125804353	0.00310895813752	0.504591135854	0.00130142433664	7.23013520353e-05	0.00968838117273	3.6	0.161	0.24	5.6	0.246	0.133	0.195	0.544	0.061	5.314	0.15	0.524	0.153	6443.0	37156.0	3.7	81.0
31033	41.214236	-103.011929	0.0075742274288	0.00939204201171	0.000605938194304	0.0447384366795	0.00141385578671	0.93294283983	0.000908907291456	0.0	0.0148454857605	2.7	0.173	0.283	7.8	0.256	0.203	0.102	0.754	0.021	4.131	0.096	0.363	0.127	8695.0	55964.0	8.4	81.6
35009	34.572984	-103.346055	0.0138846305462	0.0237615522754	0.0106215233674	0.310498883098	0.0624370373615	0.553720818186	0.00140160308353	0.000131400289081	0.0209364460602	3.6	0.199	0.3	5.8	0.284	0.16	0.203	0.623	0.049	5.147	0.126	0.141	0.172	9080.0	42620.0	34.4	79.4
31039	41.915865	-96.788517	0.00521152667075	0.00245248313918	0.00071530758226	0.0688739014919	0.00102186797466	0.920294297977	0.000510933987329	0.0	0.0134886572655	2.6	0.136	0.289	7.6	0.252	0.214	0.151	0.685	0.027	4.016	0.104	0.652	0.116	7897.0	56047.0	16.0	83.1
48441	32.295684	-99.89322	0.00776928733574	0.014443520798	0.00577900693801	0.186087220641	0.0640486619561	0.704255523228	0.00219010774691	3.99654698341e-05	0.0171531796528	3.3	0.162	0.313	5.8	0.238	0.173	0.222	0.627	0.042	4.597	0.153	0.16	0.187	10062.0	45559.0	143.6	78.4
46123	43.349729	-99.876219	0.111934156379	0.000658436213992	0.0	0.00411522633745	0.0	0.875061728395	0.00115226337449	0.0	0.0186008230453	2.9	0.182	0.301	7.0	0.264	0.165	0.184	0.618	0.032	4.83	0.146	0.485	0.138	8049.0	40545.0	3.5	81.7
06037	34.196398	-118.261862	0.0105656829989	0.129455603533	0.00708320071598	0.442541205801	0.0907161075573	0.299245029478	0.00272597217536	0.000112198559451	0.0157668660849	3.6	0.124	0.21	7.8	0.173	0.168	0.237	0.596	0.083	5.378	0.348	0.006	0.147	11512.0	55686.0	2419.6	83.0
47123	35.447666	-84.249786	0.00387449488947	0.00560969812218	0.000309008794866	0.0240076063703	0.0214166864749	0.932588542905	0.000522937960542	2.37699072974e-05	0.0128595198479	4.9	0.238	0.361	7.2	0.363	0.107	0.176	0.402	0.077	4.479	0.144	0.761	0.167	10064.0	37392.0	70.0	78.4
47121	35.503397	-84.823888	0.00251648733079	0.00190905935439	8.67754251996e-05	0.00624783061437	0.0182228392919	0.967979868101	0.000173550850399	0.0	0.00685525859077	4.9	0.253	0.307	7.5	0.341	0.112	0.17	0.331	0.086	4.891	0.174	1.0	0.165	10372.0	34801.0	60.2	77.3
47127	35.288888	-86.358684	0.00167280026765	0.00133824021412	0.000167280026765	0.00769488123118	0.0352960856474	0.951656072265	0.000167280026765	0.0	0.00886584141853	4.4	0.201	0.339	6.9	0.349	0.119	0.151	0.463	0.051	3.336	0.094	0.999	0.13	9673.0	50358.0	49.2	78.8
47125	36.500354	-87.380887	0.0053444347557	0.0200345981829	0.00523192033979	0.0392394025485	0.19731512475	0.700901521757	0.00145565525583	4.92250569604e-05	0.0190993221006	4.4	0.231	0.292	6.2	0.293	0.137	0.141	0.671	0.067	3.849	0.144	0.197	0.166	9548.0	50935.0	319.6	77.7
48445	33.171229	-102.339284	0.00707697201018	0.00365776081425	0.00421437659033	0.453005725191	0.0511291348601	0.479961832061	0.000318066157761	7.95165394402e-05	0.0142334605598	3.2	0.159	0.324	5.9	0.284	0.17	0.294	0.431	0.044	3.48	0.134	0.247	0.135	12675.0	38752.0	14.2	78.6
47129	36.138697	-84.639262	0.00168885356646	0.00168885356646	0.0	0.00874230081462	0.0243393602225	0.959815219551	0.000198688654878	4.96721637195e-05	0.0104808265448	4.7	0.249	0.309	6.5	0.382	0.122	0.161	0.323	0.088	4.816	0.135	0.999	0.167	10750.0	36390.0	42.1	77.6
46127	42.831106	-96.650829	0.00741184397694	0.0181927079434	0.000149734221756	0.0166953657258	0.00426742532006	0.946769484166	0.00539043198323	0.0	0.0132514786254	2.1	0.139	0.305	8.6	0.249	0.207	0.081	0.749	0.037	3.941	0.056	0.614	0.096	8000.0	72041.0	31.3	82.6
39067	40.292318	-81.091565	6.27431296273e-05	0.00112937633329	0.000188229388882	0.00332538587025	0.0218973522399	0.966934370686	0.0006901744259	6.27431296273e-05	0.0104153595181	4.1	0.201	0.294	7.6	0.294	0.163	0.14	0.521	0.059	4.21	0.141	0.841	0.158	11213.0	42582.0	39.4	78.5
19015	42.038601	-93.939138	0.0017372913362	0.00275700581615	0.000944180074024	0.00796887982476	0.00479643477604	0.979832313619	0.000490973638492	0.0	0.0110657904676	2.9	0.179	0.316	8.2	0.263	0.2	0.09	0.631	0.035	4.021	0.117	0.506	0.114	8366.0	54186.0	46.0	80.0
39065	40.660415	-83.664077	0.00254887942557	0.00484908768767	0.000186503372603	0.00820614839452	0.00848590345342	0.968667433403	0.000528426222374	0.0	0.01218488701	4.3	0.207	0.342	7.4	0.321	0.181	0.134	0.488	0.056	4.215	0.15	0.554	0.161	10663.0	45195.0	68.1	78.0
19017	42.78089	-92.327586	0.000639522489874	0.0059262417395	0.000127904497975	0.00558516307823	0.00498827542102	0.978895757834	0.000852696653166	0.0	0.0104028991686	2.7	0.153	0.316	8.7	0.246	0.22	0.066	0.779	0.038	4.045	0.086	0.645	0.102	9320.0	62438.0	55.7	82.9
39063	41.000471	-83.666034	0.00165756365316	0.0150539387517	0.00067932936605	0.0305018885356	0.0131110567648	0.931401320616	0.00167115024048	1.3586587321e-05	0.0117388114453	3.7	0.19	0.302	7.5	0.226	0.174	0.118	0.645	0.044	4.154	0.11	0.311	0.137	8412.0	51498.0	140.7	80.8
19011	42.092547	-92.05763	0.00123883174412	0.00221488099707	7.50807117651e-05	0.00585629551768	0.00228996170884	0.983632404835	0.000187701779413	0.0	0.0125009385089	2.8	0.168	0.332	8.3	0.281	0.205	0.081	0.693	0.048	3.698	0.087	0.807	0.112	8041.0	61931.0	36.4	81.9
39061	39.196927	-84.544187	0.00201691359434	0.0172376754058	0.00141171675806	0.0114177196232	0.244268736857	0.710668036646	0.00506744937154	9.57512235902e-05	0.014027554256	4.0	0.196	0.289	6.3	0.232	0.188	0.132	0.688	0.053	5.807	0.178	0.022	0.186	9691.0	48973.0	1976.7	79.0
19013	42.472888	-92.306059	0.00171322514634	0.0108821523184	0.00121353447866	0.0215660146893	0.0793080473992	0.873070638811	0.00212566823712	3.17263915989e-05	0.0136502799854	3.0	0.17	0.288	7.0	0.244	0.224	0.099	0.654	0.051	4.245	0.145	0.135	0.146	9506.0	51331.0	231.7	80.7
19019	42.470328	-91.838666	0.00242326332795	0.00408628718046	0.000142544901644	0.00641452057398	0.00294592796731	0.979806138934	0.00071272450822	4.75149672147e-05	0.0132091608857	2.8	0.157	0.329	8.2	0.269	0.211	0.095	0.632	0.048	3.486	0.109	0.685	0.116	8670.0	55781.0	36.7	80.8
39069	41.335072	-84.065882	0.00211013545708	0.00547954529984	0.000306309985706	0.0554080729698	0.00718126744265	0.926962085631	0.000510516642843	0.0	0.0138860526853	3.9	0.185	0.302	7.8	0.259	0.174	0.12	0.606	0.063	3.968	0.112	0.691	0.133	8919.0	53645.0	67.8	81.1
48449	33.214599	-94.966783	0.00783602518478	0.00557760744593	0.00369559266356	0.32497262524	0.0993361620586	0.555091705448	0.00133451957295	3.42184505886e-05	0.0207705995073	3.4	0.169	0.315	6.7	0.272	0.161	0.307	0.429	0.063	3.958	0.178	0.506	0.173	11447.0	40680.0	79.6	79.0
28105	33.422313	-88.876151	0.00176716938197	0.0238688905565	0.00128301338691	0.00864218451185	0.376237623762	0.583650052047	0.00116197438815	0.000121038998765	0.0141373550558	4.1	0.21	0.331	4.0	0.265	0.161	0.2	0.751	0.075	7.508	0.256	0.364	0.252	8912.0	34429.0	104.0	79.0
28103	33.10627	-88.565787	0.00227957339412	0.00138402670357	0.00496621346577	0.00765285353741	0.693885858504	0.287551901001	0.000407066677522	8.14133355044e-05	0.0189693071725	4.6	0.244	0.418	3.6	0.397	0.102	0.24	0.438	0.134	5.06	0.213	0.74	0.301	10836.0	28730.0	16.6	76.8
28101	32.40197	-89.118412	0.0435822242274	0.00207534401083	0.00103767200541	0.00965486126776	0.300834649222	0.641100834649	0.000315813219039	9.02323482969e-05	0.0167832167832	4.0	0.187	0.314	6.4	0.358	0.131	0.218	0.582	0.067	4.513	0.114	0.871	0.187	12523.0	35185.0	37.6	77.7
39001	38.841681	-83.474173	0.00697232199451	0.00140854989788	0.000105641242341	0.00602155081344	0.00218325234171	0.973977040637	0.000563419959152	3.5213747447e-05	0.0126417353335	4.5	0.23	0.283	6.9	0.299	0.158	0.151	0.387	0.091	5.192	0.157	0.89	0.186	10876.0	34116.0	48.9	77.8
28109	30.773791	-89.586831	0.00565255136491	0.00353043310504	0.000887431272306	0.0141217324202	0.121520208353	0.843406964406	0.000501591588695	3.85839683611e-05	0.0127712935275	3.9	0.189	0.317	6.6	0.31	0.145	0.214	0.52	0.069	5.348	0.167	0.699	0.179	10873.0	38465.0	68.9	77.3
39003	40.771528	-84.106546	0.00230179746054	0.00785979620671	0.00130996603445	0.013764000262	0.117934370702	0.841784173739	0.00240472336324	3.74276009843e-05	0.0135675053568	3.9	0.212	0.338	6.7	0.316	0.164	0.128	0.596	0.057	4.736	0.151	0.259	0.173	10138.0	43602.0	264.2	79.0
45017	33.67478	-80.780347	0.00156996140512	0.00196245175639	0.00503695950808	0.010531824426	0.455942958069	0.522012167201	0.000392490351279	6.54150585465e-05	0.00824229737686	4.0	0.199	0.362	7.3	0.296	0.138	0.183	0.548	0.08	4.853	0.138	1.0	0.172	9272.0	41209.0	39.8	77.8
12069	28.764113	-81.712282	0.00403776247373	0.0125926039542	0.00297559703667	0.0779023574704	0.0841296378668	0.809343221314	0.00170636685737	3.83453226375e-05	0.012255165115	3.7	0.151	0.3	6.8	0.258	0.164	0.212	0.558	0.064	4.034	0.177	0.193	0.152	10615.0	46895.0	316.6	81.3
12061	27.700638	-80.574803	0.0028683307282	0.00921733245242	0.00190953478254	0.0782909260841	0.0805710878708	0.821486697713	0.00262661746459	4.02855439354e-05	0.0106837262517	3.9	0.164	0.242	6.0	0.252	0.165	0.265	0.582	0.078	4.748	0.194	0.05	0.164	9549.0	47548.0	274.5	82.8
12063	30.787812	-85.210374	0.00775811456848	0.00490648326763	0.00505325840812	0.0271114652353	0.265914618804	0.679610836199	0.000880650842909	6.29036316363e-05	0.0122452402919	4.0	0.19	0.356	6.9	0.325	0.19	0.18	0.437	0.064	4.947	0.14	0.754	0.184	10751.0	36876.0	54.2	78.0
12065	30.424558	-83.890859	0.00399944835195	0.00317197627913	0.00399944835195	0.0335815749552	0.358019583506	0.593090608192	0.000206868018204	6.89560060681e-05	0.0130326851469	4.0	0.191	0.336	6.2	0.27	0.178	0.199	0.424	0.065	5.091	0.14	1.0	0.186	9222.0	40205.0	24.7	77.9
12067	29.990066	-83.17851	0.00761828388132	0.00253942796044	0.00400962309543	0.107056936648	0.151831061214	0.725875434376	0.000267308206362	0.0	0.0133654103181	4.1	0.21	0.368	7.4	0.331	0.206	0.278	0.404	0.052	4.968	0.164	1.0	0.161	9611.0	38071.0	16.3	78.6
51161	37.331077	-80.19011	0.000992255842334	0.0194231229827	0.000467614822249	0.0130247835856	0.0445374605094	0.914301029893	0.00400323908804	2.28104791341e-05	0.015305831499	3.1	0.179	0.265	8.8	0.254	0.17	0.117	0.718	0.045	3.754	0.103	0.185	0.09	8340.0	61935.0	368.7	81.1
51163	37.814517	-79.447754	0.00289318914817	0.00550180231455	0.000616581293872	0.0067349649023	0.0318250806299	0.946879150066	9.48586605957e-05	4.74293302979e-05	0.0112881806109	3.3	0.173	0.243	8.1	0.284	0.154	0.162	0.56	0.054	4.105	0.114	0.916	0.107	7744.0	48497.0	37.3	80.5
51165	38.511257	-78.876307	0.00140989489874	0.00454299467373	0.00112506764647	0.0389501267481	0.0156370161497	0.932851975277	0.000526930416702	1.42413626136e-05	0.012347261386	3.1	0.157	0.279	8.6	0.243	0.176	0.163	0.514	0.046	3.809	0.15	0.593	0.089	8077.0	55798.0	89.9	82.3
51167	36.93342	-82.095934	0.00124597653411	0.000519156889212	0.000207662755685	0.00605683037414	0.00962170768006	0.980064375454	0.000519156889212	3.46104592808e-05	0.00927560308725	3.7	0.215	0.311	7.8	0.286	0.152	0.158	0.486	0.08	5.195	0.125	0.882	0.136	10213.0	37378.0	61.0	77.8
51169	36.712778	-82.613627	0.00165346793142	0.000870246279697	8.70246279697e-05	0.00456879296841	0.0100078322165	0.978461404577	0.000391610825864	4.35123139849e-05	0.00992080758855	3.6	0.203	0.327	7.8	0.313	0.146	0.149	0.554	0.059	4.89	0.113	0.821	0.126	10565.0	36290.0	43.3	77.9
24045	38.367389	-75.632206	0.00286094028069	0.0178414543489	0.00254556103715	0.0216260052713	0.236782230632	0.708454416436	0.00316505597982	3.37906332365e-05	0.0137302606384	3.9	0.18	0.349	7.0	0.275	0.168	0.148	0.604	0.076	4.483	0.205	0.258	0.155	9538.0	51927.0	263.7	79.1
36111	41.947232	-74.265447	0.00285511527734	0.0145671392185	0.00627135147624	0.0574928897177	0.0562936312775	0.849548077611	0.00191991374141	2.20047420219e-05	0.00966558293312	3.4	0.143	0.281	7.9	0.192	0.178	0.125	0.639	0.058	4.813	0.208	0.46	0.118	8826.0	56718.0	162.3	81.2
51760	37.531399	-77.476009	0.00244163454445	0.0136212037778	0.00617681590076	0.0246501189647	0.562401944996	0.377346826395	0.00514821241182	0.000394817500805	0.0166550645734	3.7	0.241	0.296	5.8	0.224	0.181	0.202	0.66	0.061	5.974	0.257	0.0	0.205	9016.0	42074.0	3414.7	76.9
24043	39.603621	-77.814671	0.00206268263336	0.0101916575947	0.00121755572108	0.0146751274852	0.0860382169255	0.876210393629	0.00200538589354	2.14862774308e-05	0.0123116369679	3.7	0.171	0.334	7.6	0.268	0.164	0.111	0.55	0.065	4.401	0.143	0.295	0.133	9614.0	54606.0	322.1	79.5
46099	43.667472	-96.795726	0.0219678964961	0.0102436358553	0.000851518117001	0.0279539417663	0.0183330579668	0.906796893865	0.00376828539837	1.90638384403e-05	0.016147071159	2.6	0.165	0.279	8.0	0.23	0.193	0.119	0.679	0.03	3.756	0.12	0.136	0.118	8287.0	55107.0	210.0	81.2
49049	40.120409	-111.668667	0.00610632896329	0.0120068823261	0.000984251968504	0.0782666256768	0.00283623237272	0.879348559075	0.00140572006585	1.23961205101e-05	0.0260293738472	3.1	0.069	0.232	7.3	0.152	0.092	0.138	0.78	0.035	3.786	0.176	0.033	0.146	9383.0	60957.0	257.8	82.3
49047	40.125887	-109.517748	0.0909977128717	0.00307450039369	0.00014997562896	0.032169772412	0.00172471973304	0.861122567583	0.000899853773762	7.49878144801e-05	0.019984252559	3.4	0.114	0.284	7.6	0.235	0.126	0.167	0.527	0.035	3.862	0.142	0.468	0.135	6867.0	65489.0	7.3	78.7
49045	40.467692	-113.124015	0.0157583319916	0.00883513121881	0.00295846079536	0.0906858798905	0.0127394944453	0.852459346321	0.000503139591048	4.02511672839e-05	0.020346965062	3.3	0.113	0.31	7.5	0.212	0.126	0.125	0.625	0.047	3.295	0.105	0.177	0.133	9041.0	64193.0	8.4	80.3
49043	40.87206	-110.968486	0.00422539372987	0.0114056082499	0.000886446237036	0.100316165825	0.00354578494814	0.873356380935	0.00443223118518	2.95482079012e-05	0.0166356410484	2.7	0.072	0.136	8.1	0.119	0.175	0.144	0.72	0.034	4.26	0.153	0.392	0.12	8470.0	92560.0	19.4	83.1
49041	38.746824	-111.81193	0.017990233873	0.00328964276536	0.000308404009252	0.0253405294269	0.00246723207402	0.945001285017	0.000462606013878	0.0	0.0163968131586	3.4	0.102	0.307	7.7	0.251	0.105	0.153	0.584	0.045	4.315	0.129	0.647	0.155	8130.0	48622.0	10.9	79.9
21069	38.368431	-83.706152	0.00158839779006	0.0017955801105	0.000414364640884	0.00683701657459	0.0147099447514	0.968784530387	0.000897790055249	6.90607734807e-05	0.012361878453	4.3	0.248	0.349	7.2	0.328	0.104	0.219	0.429	0.079	5.485	0.158	0.805	0.167	11662.0	35878.0	41.2	77.6
21067	38.040157	-84.458443	0.00217752047996	0.0289797941117	0.00144166873156	0.0430172925161	0.135276582644	0.774431404351	0.00706567852289	6.38238761366e-05	0.0146532110918	3.9	0.231	0.263	6.9	0.205	0.134	0.169	0.73	0.048	5.444	0.173	0.031	0.166	8967.0	48552.0	1042.8	80.0
21065	37.69246	-83.963927	0.00283566341335	0.000791347929306	0.0	0.00771564231074	0.00171458718016	0.982458454234	0.000461619625429	0.000131891321551	0.0137826431021	4.6	0.262	0.315	6.5	0.319	0.107	0.196	0.337	0.075	5.442	0.172	0.761	0.18	11040.0	30333.0	58.0	76.2
21063	38.116425	-83.097541	0.0	0.0	0.0	0.0054133138259	0.000292611558157	0.987710314557	0.0	0.000146305779078	0.0121433796635	4.6	0.281	0.344	6.8	0.364	0.115	0.198	0.416	0.115	6.225	0.153	1.0	0.196	10366.0	30556.0	33.5	77.0
21061	37.227856	-86.217778	0.00444593574365	0.00142605486117	8.38855800688e-05	0.00687861756564	0.00637530408523	0.978860833823	0.000251656740206	0.0	0.0107373542488	4.2	0.213	0.349	7.6	0.334	0.116	0.217	0.471	0.083	5.044	0.146	1.0	0.155	10721.0	38544.0	40.2	78.3
26099	42.671467	-82.910869	0.00333065908152	0.0286254345659	0.000386550944497	0.0172829601536	0.0482386405076	0.887563513481	0.00125203607809	2.43113801571e-05	0.0118676002237	3.7	0.196	0.325	7.5	0.228	0.209	0.125	0.677	0.082	4.366	0.162	0.028	0.144	11493.0	54865.0	1754.9	80.6
26097	46.167981	-85.303756	0.132741807959	0.00351401212334	0.0	0.00448036545726	0.00474391636651	0.810594746552	0.001054203637	0.0	0.00860932970219	4.0	0.191	0.326	6.4	0.241	0.181	0.197	0.566	0.11	3.523	0.147	0.772	0.16	9277.0	39359.0	10.9	81.0
26095	46.940602	-85.582368	0.0583941605839	0.00481751824818	0.0043795620438	0.0110948905109	0.0773722627737	0.828759124088	0.00160583941606	0.0	0.00963503649635	3.9	0.2	0.357	7.0	0.241	0.195	0.144	0.442	0.084	4.321	0.139	0.514	0.168	11163.0	37590.0	7.4	81.0
26093	42.602532	-83.911718	0.00435399745407	0.0077279230362	0.000214038684676	0.0136984758193	0.0057227185166	0.958437066994	0.000850522141739	1.12651939303e-05	0.0108427491579	3.2	0.147	0.287	8.4	0.19	0.233	0.089	0.762	0.067	3.565	0.126	0.369	0.105	9894.0	74341.0	320.2	81.7
26091	41.895915	-84.066853	0.00494261457433	0.00562062730917	0.00177855514504	0.0697665277887	0.0200259413568	0.888196682651	0.000884364436758	1.96525430391e-05	0.0117325681943	3.6	0.164	0.325	7.6	0.253	0.216	0.127	0.619	0.064	4.091	0.152	0.518	0.132	8975.0	48194.0	133.3	80.2
29167	37.616761	-93.400817	0.00667372881356	0.00307203389831	0.00021186440678	0.0155720338983	0.0045197740113	0.96084039548	0.00102401129944	3.53107344633e-05	0.0145833333333	4.1	0.214	0.322	7.0	0.288	0.153	0.177	0.556	0.062	4.193	0.148	0.689	0.173	8671.0	38344.0	49.0	78.2
56041	41.284726	-110.558947	0.010317620878	0.00359093667813	0.00035403601052	0.0546226987659	0.00101153145863	0.919026906737	0.00146672061501	5.05765729314e-05	0.0135545215456	3.2	0.181	0.296	7.6	0.251	0.164	0.147	0.57	0.05	4.694	0.125	0.431	0.125	8054.0	56800.0	10.1	79.9
45013	32.358147	-80.68932	0.00301344630687	0.00943083440781	0.0038607478357	0.0775317738073	0.220283661816	0.67380364708	0.00276293976791	5.89427150488e-05	0.0145367470989	3.4	0.147	0.225	7.5	0.157	0.188	0.219	0.616	0.057	4.005	0.19	0.196	0.122	8641.0	55427.0	281.5	83.5
17139	39.636896	-88.625726	0.00131916961744	0.00104144969798	0.0	0.00555439838922	0.00277719919461	0.986252863987	0.000347149899327	0.0	0.0130528362147	3.7	0.167	0.307	8.4	0.272	0.197	0.125	0.565	0.055	3.846	0.087	0.692	0.121	9848.0	52790.0	44.2	80.6
31157	41.851589	-103.70586	0.0218667249051	0.00698861619939	0.0012284676913	0.177226938932	0.00294832245912	0.78108705741	0.00242963610057	0.0	0.015096502962	3.1	0.192	0.342	7.7	0.252	0.166	0.143	0.628	0.037	4.131	0.155	0.298	0.111	7915.0	47194.0	50.0	79.8
21209	38.289882	-84.579376	0.00241920639512	0.00841463093955	0.00060480159878	0.0185647795104	0.0535906807962	0.906334639354	0.00144626469273	2.62957216861e-05	0.0159089116201	3.7	0.211	0.306	7.9	0.237	0.141	0.139	0.646	0.05	3.847	0.135	0.325	0.13	9922.0	61989.0	167.4	78.5
17131	41.204791	-90.741433	0.000648088139987	0.00206209862723	0.000530253932717	0.0134330996288	0.00424203146173	0.975490484888	0.000294585518176	0.0	0.00883756554528	3.3	0.142	0.307	7.6	0.299	0.204	0.105	0.618	0.07	3.742	0.081	0.778	0.117	9396.0	54916.0	29.3	82.1
21203	37.36122	-84.314419	0.00208556787034	0.00137051602908	5.95876534382e-05	0.00518412584912	0.00184721725658	0.98492432368	0.000715051841258	5.95876534382e-05	0.0131688714098	4.4	0.264	0.387	7.4	0.338	0.112	0.187	0.465	0.074	5.545	0.149	0.837	0.164	10459.0	33789.0	53.9	76.4
17133	38.277983	-90.179078	0.00170542127185	0.00314847004034	9.83896887606e-05	0.0119707454659	0.00157423502017	0.977304778459	0.000655931258404	3.27965629202e-05	0.0118723557771	3.0	0.131	0.329	8.7	0.27	0.226	0.077	0.729	0.054	3.506	0.091	0.414	0.095	10069.0	73684.0	85.6	82.2
17135	39.228092	-89.478007	0.00217162411161	0.00236904448539	0.000296130560674	0.0105619899974	0.0391550408002	0.942715188207	0.000592261121348	3.29033956304e-05	0.0100026322717	3.5	0.161	0.29	7.1	0.249	0.206	0.117	0.517	0.088	4.399	0.105	0.416	0.156	9252.0	45288.0	42.8	79.6
21207	36.989127	-85.058976	0.000653284238033	0.00166290533317	0.000178168428554	0.00801757928495	0.00659223185652	0.979273072811	0.00106901057133	0.00011877895237	0.0136001900463	4.5	0.243	0.337	7.1	0.354	0.104	0.214	0.493	0.1	5.311	0.165	1.0	0.177	10514.0	33623.0	69.2	77.8
17137	39.716806	-90.202277	0.00194158599839	0.00574154716667	0.000554738856683	0.0142845255596	0.0540038276981	0.915568746013	0.00135911019887	0.0	0.0118991484759	3.5	0.165	0.312	7.0	0.29	0.203	0.108	0.576	0.062	4.353	0.094	0.362	0.146	8825.0	46406.0	62.5	80.1
